fecha,sku_id,nombre_producto,categoria,plataforma,unidades_vendidas,precio_venta,pvp_base,coste_unitario,margen_bruto,descuento_pct,promocion_activa,stock_disponible,precio_decathlon,precio_ortoweb,precio_medicalexpo,precio_comp_min,precio_comp_avg,precio_comp_max,dia_semana,mes,semana_anio,es_festivo,es_blackfriday,es_navidad,ingreso_estimado,margen_estimado_eur,var_precio_comp_min_7d,alerta_bajada_competidor,ventas_lag_1,ventas_lag_7,ventas_lag_30,ventas_media_7d,ventas_media_30d,ratio_precio_mercado,diferencia_precio_min,diferencia_precio_avg
2023-02-01,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,9,34.94,34.9,13.5,21.44,0.0,0,300,29.79,33.65,32.83,29.79,32.09,33.65,2,2,5,0,0,0,1048.2,643.2,-0.0512,1,18.0,19.0,27.0,6.0,6.0,1.0888,5.15,2.85
2023-02-02,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,4,34.94,34.9,13.5,21.44,0.0,0,296,28.66,33.99,30.1,28.66,30.92,33.99,3,2,5,0,0,0,698.8,428.8,-0.2232,1,30.0,19.0,24.0,7.5,7.5,1.13,6.28,4.02
2023-02-03,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,9,34.94,34.9,13.5,21.44,0.0,0,287,33.21,37.53,30.59,30.59,33.78,37.53,4,2,5,0,0,0,733.74,450.24,-0.1132,1,20.0,20.0,23.0,6.33,6.33,1.0343,4.35,1.16
2023-02-04,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,6,34.94,34.9,13.5,21.44,0.0,0,281,29.48,36.85,29.75,29.48,32.03,36.85,5,2,5,0,0,0,454.22,278.72,-0.0992,1,21.0,14.0,27.0,7.0,7.0,1.0909,5.46,2.91
2023-02-05,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,2,34.94,34.9,13.5,21.44,0.0,0,279,28.27,32.12,31.25,28.27,30.55,32.12,6,2,5,0,0,0,698.8,428.8,-0.2497,1,13.0,21.0,30.0,6.8,6.8,1.1437,6.67,4.39
2023-02-06,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,8,34.94,34.9,13.5,21.44,0.0,0,271,31.44,36.54,33.21,31.44,33.73,36.54,0,2,6,0,0,0,943.38,578.88,-0.1478,1,20.0,25.0,25.0,6.0,6.0,1.0359,3.5,1.21
2023-02-07,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,10,34.94,34.9,13.5,21.44,0.0,0,261,33.4,31.23,34.26,31.23,32.96,34.26,1,2,6,0,0,0,733.74,450.24,0.0049,0,27.0,18.0,15.0,6.29,6.29,1.0601,3.71,1.98
2023-02-08,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,7,34.94,34.9,13.5,21.44,0.0,0,254,32.54,37.06,31.37,31.37,33.66,37.06,2,2,6,0,0,0,908.44,557.44,-0.0796,1,21.0,30.0,24.0,6.86,6.75,1.038,3.57,1.28
2023-02-09,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,5,34.94,34.9,13.5,21.44,0.0,0,249,33.53,33.22,31.16,31.16,32.64,33.53,3,2,6,0,0,0,978.32,600.32,-0.0208,0,26.0,20.0,31.0,6.57,6.78,1.0705,3.78,2.3
2023-02-10,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,7,34.94,34.9,13.5,21.44,0.0,0,242,34.58,31.5,33.31,31.5,33.13,34.58,4,2,6,0,0,0,768.68,471.68,-0.1505,1,28.0,21.0,20.0,6.71,6.6,1.0546,3.44,1.81
2023-02-11,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,4,34.94,34.9,13.5,21.44,0.0,0,238,34.14,31.72,30.24,30.24,32.03,34.14,5,2,6,0,0,0,663.86,407.36,-0.0638,1,22.0,13.0,28.0,6.43,6.64,1.0909,4.7,2.91
2023-02-12,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,5,34.94,34.9,13.5,21.44,0.0,0,233,32.99,34.29,32.7,32.7,33.33,34.29,6,2,6,0,0,0,489.16,300.16,-0.1262,1,19.0,20.0,26.0,6.14,6.42,1.0483,2.24,1.61
2023-02-13,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,5,34.94,34.9,13.5,21.44,0.0,0,228,30.8,35.65,30.34,30.34,32.26,35.65,0,2,7,0,0,0,733.74,450.24,-0.0979,1,14.0,27.0,22.0,6.57,6.31,1.0831,4.6,2.68
2023-02-14,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,9,34.94,34.9,13.5,21.44,0.0,0,219,32.11,31.12,29.81,29.81,31.01,32.11,1,2,7,0,0,0,733.74,450.24,-0.0704,1,21.0,21.0,22.0,6.14,6.21,1.1267,5.13,3.93
2023-02-15,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,6,34.94,34.9,13.5,21.44,0.0,0,213,33.24,31.79,29.87,29.87,31.63,33.24,2,2,7,0,0,0,524.1,321.6,-0.2087,1,21.0,26.0,27.0,6.0,6.4,1.1046,5.07,3.31
2023-02-16,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,3,34.94,34.9,13.5,21.44,0.0,0,210,34.87,33.85,30.66,30.66,33.13,34.87,3,2,7,0,0,0,1013.26,621.76,-0.0136,0,15.0,28.0,18.0,5.86,6.38,1.0546,4.28,1.81
2023-02-17,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,6,34.94,34.9,13.5,21.44,0.0,0,204,28.09,35.84,30.22,28.09,31.38,35.84,4,2,7,0,0,0,593.98,364.48,-0.2891,1,29.0,22.0,24.0,5.57,6.18,1.1134,6.85,3.56
2023-02-18,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,5,34.94,34.9,13.5,21.44,0.0,0,199,32.48,31.9,30.92,30.92,31.77,32.48,5,2,7,0,0,0,768.68,471.68,-0.034,0,17.0,19.0,31.0,5.43,6.17,1.0998,4.02,3.17
2023-02-19,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,7,34.94,34.9,13.5,21.44,0.0,0,192,31.11,33.93,33.08,31.11,32.71,33.93,6,2,7,0,0,0,628.92,385.92,-0.0388,0,22.0,14.0,26.0,5.57,6.11,1.0682,3.83,2.23
2023-02-20,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,9,34.94,34.9,13.5,21.44,0.0,0,183,33.1,30.99,35.65,30.99,33.25,35.65,0,2,8,0,0,0,1013.26,621.76,-0.0082,0,18.0,21.0,27.0,5.86,6.15,1.0508,3.95,1.69
2023-02-21,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,4,34.94,34.9,13.5,21.44,0.0,0,179,34.27,35.77,32.15,32.15,34.06,35.77,1,2,8,0,0,0,803.62,493.12,0.0306,0,29.0,21.0,24.0,6.43,6.29,1.0258,2.79,0.88
2023-02-22,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,6,34.94,34.9,13.5,21.44,0.0,0,173,29.3,34.77,33.93,29.3,32.67,34.77,2,2,8,0,0,0,559.04,343.04,-0.2074,1,23.0,15.0,30.0,5.71,6.18,1.0695,5.64,2.27
2023-02-23,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,6,34.94,34.9,13.5,21.44,0.0,0,167,33.48,36.18,35.48,33.48,35.05,36.18,3,2,8,0,0,0,698.8,428.8,0.025,0,16.0,29.0,22.0,5.71,6.17,0.9969,1.46,-0.11
2023-02-24,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,6,34.94,34.9,13.5,21.44,0.0,0,161,33.98,37.44,33.84,33.84,35.09,37.44,4,2,8,0,0,0,908.44,557.44,-0.0683,1,20.0,17.0,19.0,6.14,6.17,0.9957,1.1,-0.15
2023-02-25,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,8,34.94,34.9,13.5,21.44,0.0,0,153,31.99,33.77,36.33,31.99,34.03,36.33,5,2,8,0,0,0,524.1,321.6,-0.1621,1,26.0,22.0,19.0,6.14,6.16,1.0267,2.95,0.91
2023-02-26,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,9,34.94,34.9,13.5,21.44,0.0,0,144,34.68,32.21,32.39,32.21,33.09,34.68,6,2,8,0,0,0,873.5,536.0,-0.1684,1,15.0,18.0,20.0,6.57,6.23,1.0559,2.73,1.85
2023-02-27,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,10,34.94,34.9,13.5,21.44,0.0,0,134,30.63,30.94,36.34,30.63,32.64,36.34,0,2,9,0,0,0,733.74,450.24,-0.0268,0,25.0,29.0,14.0,6.86,6.33,1.0705,4.31,2.3
2023-02-28,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,10,34.94,34.9,13.5,21.44,0.0,0,124,30.6,37.17,35.94,30.6,34.57,37.17,1,2,9,0,0,0,593.98,364.48,-0.1922,1,21.0,23.0,21.0,7.0,6.46,1.0107,4.34,0.37
2023-03-01,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,3,34.94,34.9,13.5,21.44,0.0,0,121,32.31,36.18,31.26,31.26,33.25,36.18,2,3,9,0,0,0,593.98,364.48,-0.1185,1,17.0,16.0,25.0,7.86,6.59,1.0508,3.68,1.69
2023-03-02,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,5,34.94,34.9,13.5,21.44,0.0,0,116,29.68,37.69,36.58,29.68,34.65,37.69,3,3,9,0,0,0,489.16,300.16,-0.1835,1,17.0,20.0,18.0,7.43,6.47,1.0084,5.26,0.29
2023-03-03,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,6,36.72,34.9,13.5,23.22,0.0,0,110,32.51,35.37,31.1,31.1,32.99,35.37,4,3,9,0,0,0,844.56,534.06,-0.0051,0,14.0,26.0,30.0,7.29,6.43,1.1131,5.62,3.73
2023-03-04,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,4,36.72,34.9,13.5,23.22,0.0,0,106,33.93,32.37,33.3,32.37,33.2,33.93,5,3,9,0,0,0,477.36,301.86,-0.0987,1,23.0,15.0,20.0,7.29,6.33,1.106,4.35,3.52
2023-03-05,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,3,33.06,34.9,13.5,19.56,0.053,1,103,34.34,34.87,30.84,30.84,33.35,34.87,6,3,9,0,0,0,462.84,273.84,-0.0116,0,13.0,25.0,21.0,6.71,6.33,0.9913,2.22,-0.29
2023-03-06,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,2,33.06,34.9,13.5,19.56,0.053,1,101,33.27,32.82,32.16,32.16,32.75,33.27,0,3,10,0,0,0,661.2,391.2,-0.0121,0,14.0,21.0,13.0,5.86,6.13,1.0095,0.9,0.31
2023-03-07,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,5,33.06,34.9,13.5,19.56,0.053,1,96,32.5,36.03,33.56,32.5,34.03,36.03,1,3,10,0,0,0,495.9,293.4,-0.1309,1,20.0,17.0,20.0,4.71,6.0,0.9715,0.56,-0.97
2023-03-08,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,8,33.06,34.9,13.5,19.56,0.053,1,88,31.87,36.17,34.24,31.87,34.09,36.17,2,3,10,0,0,0,330.6,195.6,-0.1519,1,15.0,17.0,27.0,4.0,6.1,0.9698,1.19,-1.03
2023-03-09,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,6,33.06,34.9,13.5,19.56,0.053,1,82,29.23,32.21,34.0,29.23,31.81,34.0,3,3,10,0,0,0,231.42,136.92,-0.1621,1,10.0,14.0,21.0,4.71,6.1,1.0393,3.83,1.25
2023-03-10,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,2,33.06,34.9,13.5,19.56,0.053,1,80,32.02,35.41,34.63,32.02,34.02,35.41,4,3,10,0,0,0,297.54,176.04,0.0105,0,7.0,23.0,26.0,4.86,5.97,0.9718,1.04,-0.96
2023-03-11,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,4,33.06,34.9,13.5,19.56,0.053,1,76,31.58,33.78,31.47,31.47,32.28,33.78,5,3,10,0,0,0,661.2,391.2,-0.1551,1,9.0,13.0,28.0,4.29,5.8,1.0242,1.59,0.78
2023-03-12,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,4,33.06,34.9,13.5,19.56,0.053,1,72,33.17,35.55,35.45,33.17,34.72,35.55,6,3,10,0,0,0,264.48,156.48,-0.0148,0,20.0,14.0,22.0,4.29,5.77,0.9522,-0.11,-1.66
2023-03-13,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,4,33.06,34.9,13.5,19.56,0.053,1,278,28.14,33.01,33.29,28.14,31.48,33.29,0,3,11,0,0,0,363.66,215.16,-0.1478,1,8.0,20.0,19.0,4.43,5.67,1.0502,4.92,1.58
2023-03-14,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,2,33.06,34.9,13.5,19.56,0.053,1,276,34.74,31.94,31.17,31.17,32.62,34.74,1,3,11,0,0,0,363.66,215.16,-0.1119,1,11.0,15.0,14.0,4.71,5.67,1.0135,1.89,0.44
2023-03-15,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,5,33.06,34.9,13.5,19.56,0.053,1,271,29.57,34.91,29.67,29.57,31.38,34.91,2,3,11,0,0,0,528.96,312.96,-0.2552,1,11.0,10.0,21.0,4.29,5.57,1.0535,3.49,1.68
2023-03-16,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,8,33.06,34.9,13.5,19.56,0.053,1,263,34.63,32.74,33.39,32.74,33.59,34.63,3,3,11,0,0,0,297.54,176.04,0.034,0,16.0,7.0,21.0,3.86,5.57,0.9842,0.32,-0.53
2023-03-17,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,4,33.06,34.9,13.5,19.56,0.053,1,259,32.25,35.68,32.46,32.25,33.46,35.68,4,3,11,0,0,0,628.14,371.64,-0.0629,1,9.0,9.0,15.0,4.14,5.53,0.988,0.81,-0.4
2023-03-18,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,5,33.06,34.9,13.5,19.56,0.053,1,254,34.18,33.74,34.92,33.74,34.28,34.92,5,3,11,0,0,0,396.72,234.72,-0.037,0,19.0,20.0,29.0,4.43,5.47,0.9644,-0.68,-1.22
2023-03-19,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,4,33.06,34.9,13.5,19.56,0.053,1,250,27.97,35.77,34.56,27.97,32.77,35.77,6,3,11,0,0,0,396.72,234.72,-0.1635,1,12.0,8.0,17.0,4.57,5.53,1.0088,5.09,0.29
2023-03-20,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,3,33.06,34.9,13.5,19.56,0.053,1,247,32.48,32.58,34.7,32.48,33.25,34.7,0,3,12,0,0,0,628.14,371.64,-0.0798,1,12.0,11.0,22.0,4.57,5.47,0.9943,0.58,-0.19
2023-03-21,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,2,33.06,34.9,13.5,19.56,0.053,1,245,28.34,33.27,35.96,28.34,32.52,35.96,1,3,12,0,0,0,495.9,293.4,-0.2528,1,19.0,11.0,18.0,4.43,5.4,1.0166,4.72,0.54
2023-03-22,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,6,33.06,34.9,13.5,19.56,0.053,1,239,31.3,31.27,30.06,30.06,30.88,31.3,2,3,12,0,0,0,595.08,352.08,-0.1081,1,15.0,16.0,29.0,4.43,5.23,1.0706,3.0,2.18
2023-03-23,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,4,33.06,34.9,13.5,19.56,0.053,1,235,30.09,36.79,33.59,30.09,33.49,36.79,3,3,12,0,0,0,495.9,293.4,-0.1034,1,18.0,9.0,23.0,4.57,5.13,0.9872,2.97,-0.43
2023-03-24,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,2,33.06,34.9,13.5,19.56,0.053,1,233,31.21,33.07,31.48,31.21,31.92,33.07,4,3,12,0,0,0,495.9,293.4,-0.1394,1,15.0,19.0,16.0,4.0,5.13,1.0357,1.85,1.14
2023-03-25,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,6,33.06,34.9,13.5,19.56,0.053,1,227,32.33,36.36,29.82,29.82,32.84,36.36,5,3,12,0,0,0,297.54,176.04,-0.2292,1,15.0,12.0,20.0,3.71,5.0,1.0067,3.24,0.22
2023-03-26,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,4,33.06,34.9,13.5,19.56,0.053,1,223,33.02,37.67,33.24,33.02,34.64,37.67,6,3,12,0,0,0,595.08,352.08,0.0595,0,9.0,12.0,26.0,3.86,5.0,0.9544,0.04,-1.58
2023-03-27,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,3,33.06,34.9,13.5,19.56,0.053,1,220,34.33,30.78,36.34,30.78,33.82,36.34,0,3,13,0,0,0,562.02,332.52,-0.0222,0,18.0,19.0,15.0,3.86,4.93,0.9775,2.28,-0.76
2023-03-28,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,3,33.06,34.9,13.5,19.56,0.053,1,217,28.4,36.81,31.07,28.4,32.09,36.81,1,3,13,0,0,0,1090.98,645.48,-0.0925,1,17.0,15.0,25.0,3.86,4.77,1.0302,4.66,0.97
2023-03-29,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,2,33.06,34.9,13.5,19.56,0.053,1,215,34.05,36.13,34.24,34.05,34.81,36.13,2,3,13,0,0,0,495.9,293.4,-0.0222,0,33.0,18.0,21.0,4.0,4.57,0.9497,-0.99,-1.75
2023-03-30,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,5,33.06,34.9,13.5,19.56,0.053,1,210,28.46,33.32,34.29,28.46,32.02,34.29,3,3,13,0,0,0,892.62,528.12,-0.224,1,15.0,15.0,17.0,3.43,4.3,1.0325,4.6,1.04
2023-03-31,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,5,33.06,34.9,13.5,19.56,0.053,1,205,32.34,33.08,31.66,31.66,32.36,33.08,4,3,13,0,0,0,958.74,567.24,0.0087,0,27.0,15.0,17.0,3.57,4.13,1.0216,1.4,0.7
2023-04-01,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,1,33.06,34.9,13.5,19.56,0.053,1,204,32.69,33.24,31.08,31.08,32.34,33.24,5,4,13,0,0,0,628.14,371.64,-0.0372,0,29.0,9.0,14.0,4.0,4.2,1.0223,1.98,0.72
2023-04-02,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,2,33.06,34.9,13.5,19.56,0.053,1,202,30.15,34.85,36.42,30.15,33.81,36.42,6,4,13,0,0,0,661.2,391.2,-0.1726,1,19.0,18.0,23.0,3.29,4.07,0.9778,2.91,-0.75
2023-04-03,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,3,33.06,34.9,13.5,19.56,0.053,1,199,29.97,35.75,30.6,29.97,32.11,35.75,0,4,14,0,0,0,760.38,449.88,-0.0964,1,20.0,17.0,13.0,3.0,3.93,1.0296,3.09,0.95
2023-04-04,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,1,33.06,34.9,13.5,19.56,0.053,1,198,30.11,34.4,33.62,30.11,32.71,34.4,1,4,14,0,0,0,793.44,469.44,-0.0229,0,23.0,33.0,14.0,3.0,3.9,1.0107,2.95,0.35
2023-04-05,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,3,33.06,34.9,13.5,19.56,0.053,1,195,31.35,32.02,34.13,31.35,32.5,34.13,2,4,14,0,0,0,528.96,312.96,-0.1118,1,24.0,15.0,20.0,2.71,3.83,1.0172,1.71,0.56
2023-04-06,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,2,33.06,34.9,13.5,19.56,0.053,1,193,30.03,31.2,32.2,30.03,31.14,32.2,3,4,14,0,0,0,694.26,410.76,-0.1547,1,16.0,27.0,15.0,2.86,3.87,1.0617,3.03,1.92
2023-04-07,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,7,33.06,34.9,13.5,19.56,0.053,1,186,28.52,36.49,31.96,28.52,32.32,36.49,4,4,14,0,0,0,562.02,332.52,-0.1675,1,21.0,29.0,10.0,2.43,3.77,1.0229,4.54,0.74
2023-04-08,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,5,33.06,34.9,13.5,19.56,0.053,1,181,32.58,37.29,33.04,32.58,34.3,37.29,5,4,14,0,0,0,694.26,410.76,-0.0449,0,17.0,19.0,7.0,2.71,3.73,0.9638,0.48,-1.24
2023-04-09,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,5,33.06,34.9,13.5,19.56,0.053,1,176,32.2,32.61,35.37,32.2,33.39,35.37,6,4,14,0,0,0,727.32,430.32,-0.1052,1,21.0,20.0,9.0,3.29,3.7,0.9901,0.86,-0.33
2023-04-10,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,2,33.06,34.9,13.5,19.56,0.053,1,174,30.74,35.33,35.05,30.74,33.71,35.33,0,4,15,0,0,0,562.02,332.52,-0.0283,0,22.0,23.0,20.0,3.71,3.8,0.9807,2.32,-0.65
2023-04-11,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,5,33.06,34.9,13.5,19.56,0.053,1,169,28.57,33.19,36.53,28.57,32.76,36.53,1,4,15,0,0,0,628.14,371.64,-0.2586,1,17.0,24.0,8.0,3.57,3.73,1.0092,4.49,0.3
2023-04-12,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,4,33.06,34.9,13.5,19.56,0.053,1,165,31.36,35.94,32.63,31.36,33.31,35.94,2,4,15,0,0,0,330.6,195.6,-0.1457,1,19.0,16.0,11.0,4.14,3.77,0.9925,1.7,-0.25
2023-04-13,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,2,33.06,34.9,13.5,19.56,0.053,1,163,28.69,32.47,32.54,28.69,31.23,32.54,3,4,15,0,0,0,595.08,352.08,-0.1087,1,10.0,21.0,11.0,4.29,3.77,1.0586,4.37,1.83
2023-04-14,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,3,33.06,34.9,13.5,19.56,0.053,1,160,29.78,36.11,36.17,29.78,34.02,36.17,4,4,15,0,0,0,595.08,352.08,-0.0351,0,18.0,17.0,16.0,4.29,3.77,0.9718,3.28,-0.96
2023-04-15,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,4,33.06,34.9,13.5,19.56,0.053,1,156,29.07,33.35,33.52,29.07,31.98,33.52,5,4,15,0,0,0,694.26,410.76,-0.1943,1,18.0,21.0,9.0,3.71,3.7,1.0338,3.99,1.08
2023-04-16,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,0,33.06,34.9,13.5,19.56,0.053,1,156,34.59,36.39,35.9,34.59,35.63,36.39,6,4,15,0,0,0,495.9,293.4,-0.0175,0,21.0,22.0,19.0,3.57,3.57,0.9279,-1.53,-2.57
2023-04-17,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,4,33.06,34.9,13.5,19.56,0.053,1,152,28.51,34.73,35.2,28.51,32.81,35.2,0,4,16,0,0,0,462.84,273.84,-0.1859,1,15.0,17.0,12.0,2.86,3.43,1.0076,4.55,0.25
2023-04-18,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,7,33.06,34.9,13.5,19.56,0.053,1,145,29.98,33.98,31.25,29.98,31.74,33.98,1,4,16,0,0,0,661.2,391.2,-0.1369,1,14.0,19.0,12.0,3.14,3.4,1.0416,3.08,1.32
2023-04-19,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,7,33.06,34.9,13.5,19.56,0.053,1,138,34.37,31.87,35.82,31.87,34.02,35.82,2,4,16,0,0,0,396.72,234.72,-0.0135,0,20.0,10.0,19.0,3.43,3.5,0.9718,1.19,-0.96
2023-04-20,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,6,33.06,34.9,13.5,19.56,0.053,1,132,34.08,32.02,36.08,32.02,34.06,36.08,3,4,16,0,0,0,760.38,449.88,0.0292,0,12.0,18.0,15.0,3.86,3.63,0.9706,1.04,-1.0
2023-04-21,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,6,33.06,34.9,13.5,19.56,0.053,1,126,33.79,35.38,29.94,29.94,33.04,35.38,4,4,16,0,0,0,661.2,391.2,-0.1094,1,23.0,18.0,18.0,4.43,3.77,1.0006,3.12,0.02
2023-04-22,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,2,33.06,34.9,13.5,19.56,0.053,1,124,31.11,31.44,33.19,31.11,31.91,33.19,5,4,16,0,0,0,528.96,312.96,-0.0855,1,20.0,21.0,15.0,4.86,3.77,1.036,1.95,1.15
2023-04-23,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,0,33.06,34.9,13.5,19.56,0.053,1,124,33.07,36.54,30.51,30.51,33.37,36.54,6,4,16,0,0,0,429.78,254.28,-0.0232,0,16.0,15.0,15.0,4.57,3.7,0.9907,2.55,-0.31
2023-04-24,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,8,33.06,34.9,13.5,19.56,0.053,1,116,33.57,30.77,30.08,30.08,31.47,33.57,0,4,17,0,0,0,727.32,430.32,-0.0324,0,13.0,14.0,9.0,4.57,3.63,1.0505,2.98,1.59
2023-04-25,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,3,33.06,34.9,13.5,19.56,0.053,1,113,33.37,35.84,35.39,33.37,34.87,35.84,1,4,17,0,0,0,661.2,391.2,0.039,0,22.0,20.0,18.0,5.14,3.7,0.9481,-0.31,-1.81
2023-04-26,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,4,33.06,34.9,13.5,19.56,0.053,1,109,28.05,33.8,35.97,28.05,32.61,35.97,2,4,17,0,0,0,264.48,156.48,-0.1776,1,20.0,12.0,17.0,4.57,3.67,1.0138,5.01,0.45
2023-04-27,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,7,33.06,34.9,13.5,19.56,0.053,1,102,28.21,34.97,36.55,28.21,33.24,36.55,3,4,17,0,0,0,495.9,293.4,-0.1134,1,8.0,23.0,33.0,4.14,3.7,0.9946,4.85,-0.18
2023-04-28,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,4,32.83,34.9,13.5,19.33,0.059,1,98,34.51,31.13,30.52,30.52,32.05,34.51,4,4,17,0,0,0,558.11,328.61,-0.0898,1,15.0,20.0,15.0,4.29,3.83,1.0243,2.31,0.78
2023-04-29,BAS-002,Bastón cuatro puntos apoyo aluminio,Bastones,Amazon,1,32.83,34.9,13.5,19.33,0.059,1,97,30.57,32.74,31.64,30.57,31.65,32.74,5,4,17,0,0,0,328.3,193.3,-0.0259,0,17.0,16.0,27.0,4.0,3.9,1.0373,2.26,1.18
